"Fuente","Referencia","Operación","Tipología","Título","C.P.","Municipio","Provincia","Distrito","Barrio","Latitud","Longitud","Planta","Anunciante","Empresa","Aire acondicionado","Ascensor","Garaje","Trastero","Terraza","Piscina","Zonas verdes","Zona deportiva","Imagen","URL","Fecha de creación","Teléfono","Email","Posible agencia","Conservación","Comentarios","Descartado","Estado","Ranking","Dormitorios","Baños","Superficie","Precio","Precio unitario","Días","Demanda"
"milanuncios","555531894","Venta","Plurifamiliar","Valencia Capital","46011","Valencia","Valencia","Poblats Marítims","La Malva-rosa","39.4833922865","-0.3277416395","3","Profesional","Gestiona","Sí","Sí","No","Sí","No","No","No","No","https://images.habimg.com/imgh/000faa95-075a-44a5-940a-f593cd223d90G.jpg","https://www.milanuncios.com/anuncios/r555531894.htm","2025-08-29","961282806","i.gesttiona.12769@inmovilla.com","No","","","No","No contactado","3954","1","1","71","276000","3887","1","Muy baja"
"Fotocasa","FNG_08682A","Venta","Plurifamiliar","Ático en Venta en  Carrer de Federico Alcácer Aguilar, 60, Nou Benicalap","46025","Valencia","Valencia","Benicalap","Barrio de Benicalap","39.4957681","-0.3879855","7º","Profesional","FINKAS NG","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/71a04c88-745d-4447-9126-ce6651d8f76e?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187420032&tti=2","2025-08-29","962641537","iagestion_1929@iagestion.com","No","Bueno","","No","No contactado","4306","2","1","49","319900","6528","1","Muy baja"
"habitaclia","AL2QVALENCIA5","Venta","Plurifamiliar","","","Valencia","Valencia","Poblats Marítims","El Grau","39.4602531392","-0.337783153","0","Profesional","ROQUETA INVESTMENT","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/5113d925-ab00-458f-b558-f52b44b78f79G.jpg","https://www.habitaclia.com/i37637000014137","2025-08-29","633643134","info@roquetainvestment.com","No","Muy bueno","","No","No contactado","3459","3","1","74","184000","2486","1","Muy baja"
"habitaclia","XATIVA","Venta","Plurifamiliar","","","Valencia","Valencia","Ciutat Vella","Sant Francesc","39.4680648496","-0.3792676504","0","Profesional","DESIREE HATO","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0f58096c-5650-4f47-ac79-3c7d2e31f10fG.jpg","https://www.habitaclia.com/i20929000002839","2025-08-29","963.446.010","elisaquinza@desireeinmuebles.com","No","Muy bueno","","No","No contactado","7710","5","2","197","700000","3553","1","Muy baja"
"habitaclia","BLASCO IBAEZ","Venta","Plurifamiliar","BLASCO IBAÑEZ","","Valencia","Valencia","El Pla del Real","Exposició","39.4782346957","-0.3654202043","1","Profesional","DESIREE HATO","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/009d93b5-7784-40fe-9385-f4bee17350e7G.jpg","https://www.habitaclia.com/i20929000002818","2025-08-29","963.446.010","elisaquinza@desireeinmuebles.com","No","Muy bueno","","No","No contactado","3153","5","3","160","725000","4531","1","Muy baja"
"habitaclia","12609","Venta","Plurifamiliar","Venta Piso en Valencia","","Valencia","Valencia","Poblats Marítims","El Cabanyal - El Canyamelar","39.4708055423","-0.3322680688","1","Profesional","INMOBILIARIA TRIAL 3","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/10f0a436-81c1-48ad-a854-776924b71cf8G.jpg","https://www.habitaclia.com/i28976000010864","2025-08-29","955111512","trial3@trial3.es","No","Muy bueno","","No","No contactado","3088","1","1","85","128000","1505","1","Muy baja"
"milanuncios","555504197","Venta","Plurifamiliar","Valencia Capital","46026","Valencia","Valencia","Quatre Carreres","Malilla","39.4513793715","-0.3722566285","1","Profesional","APROPERTIES REAL ESTATE - VALENCIA","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0b8077ff-41ce-4a3a-9266-5dd4c2b3ff93G.jpg","https://www.milanuncios.com/anuncios/r555504197.htm","2025-08-29","962648135","leadsapvalencia@aproperties.es","No","","","No","No contactado","8200","2","1","80","340000","4250","1","Muy baja"
"Fotocasa","MA12103","Venta","Plurifamiliar","Apartamento en Venta en La Malva-rosa","46011","Valencia","Valencia","Poblats Marítims","La Malva-rosa","39.4819806764","-0.3291532496","3º","Profesional","Gestiona","Sí","Sí","Sí","Sí","No","No","No","No","https://static.fotocasa.es/images/ads/c3c1e9c7-e011-49fb-b2e6-32c2890c738a?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187423529&tti=2","2025-08-29","34685740740","i.gesttiona.12769@inmovilla.com","No","Muy bueno","","No","No contactado","8757","1","1","71","276000","3887","1","Muy baja"
"Fotocasa","LITERATO GABRIEL MIRO","Venta","Plurifamiliar","Piso en Venta en  Carrer del Literat Gabriel Miró, La Petxina","46008","Valencia","Valencia","Extramurs","La Petxina","39.4717477761","-0.3908033239","5º","Profesional","PISOS DEL LEVANTE","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/2b5ce103-ea20-4e7a-965b-6da64ab8f696?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187423466&tti=2","2025-08-29","962948674","pisosdellevante@gmail.com","No","Muy bueno","","No","No contactado","4417","3","2","109","450000","4128","1","Muy baja"
"milanuncios","555528127","Venta","Plurifamiliar","Valencia Capital","46014","Valencia","Valencia","L'Olivereta","La Llum","39.4682410719","-0.4150147709","2","Profesional","Amax Agency Estate","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0a014a62-85e3-4461-894c-26f4a98b66a2G.jpg","https://www.milanuncios.com/anuncios/r555528127.htm","2025-08-29","961286792","i.amaxagencyestate.12572@inmovilla.com","No","","","No","No contactado","3932","3","1","83","210000","2530","1","Muy baja"
"habitaclia","AV-2062","Venta","Plurifamiliar","AV-2062","","Valencia","Valencia","Jesús","La Creu Coberta","39.4486096496","-0.3869533504","7","Profesional","LA AVENIDA INMOBILIARIA","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0ef3c233-708e-4a05-8204-17e2893fa890G.jpg","https://www.habitaclia.com/i39557000000662","2025-08-29","962031877","avenidafrank@gmail.com","No","Muy bueno","","No","No contactado","9331","3","1","77","300000","3896","1","Muy baja"
"habitaclia","L-H128","Venta","Plurifamiliar","","","Valencia","Valencia","L'Olivereta","Tres Forques","39.4660264957","-0.4021895043","0","Profesional","EXPERCASA SAN MARCELINO","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/1023a664-a2c7-42b4-a392-22d3f14a94adG.jpg","https://www.habitaclia.com/i29387000001242","2025-08-29","960151351","valenciasanmarcelino@expercasa.com","No","Muy bueno","","No","No contactado","3596","3","1","61","128000","2098","1","Muy baja"
